swimmer_id,race_year,age,lifeguard_cert,years_coached,years_ow_experience,race_id,race_name,location,distance_mi,swell_ft_typical,water_temp_f,current_strength,difficulty_rating,finished,finish_time_min
SW0164,2022,69,N,3,3.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,88.5
SW0164,2024,71,N,3,5.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.7
SW0164,2024,71,N,3,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0165,2019,30,N,0,11.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0165,2019,30,N,0,11.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0165,2019,30,N,0,11.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0165,2020,31,N,0,12.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0165,2021,32,N,0,13.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0165,2021,32,N,0,13.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0165,2022,33,N,1,14.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0165,2023,34,N,0,15.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,95.2
SW0165,2024,35,N,0,16.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,30.0
SW0166,2021,48,N,1,5.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,77.5
SW0166,2024,51,N,2,8.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0166,2024,51,N,1,8.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.9
SW0167,2019,20,N,1,9.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,23.0
SW0167,2019,20,N,1,9.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,81.3
SW0167,2020,21,N,1,10.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,40.5
SW0167,2020,21,N,1,10.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,40.5
SW0168,2019,27,N,0,6.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0168,2019,27,N,0,6.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.5
SW0168,2020,28,N,0,7.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.9
SW0168,2021,29,N,0,8.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0168,2022,30,N,0,9.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,79.7
SW0168,2023,31,N,1,10.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.3
SW0168,2023,31,N,0,10.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.3
SW0168,2024,32,N,0,11.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,30.1
SW0169,2019,37,N,1,0.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,93.1
SW0169,2020,38,N,2,1.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0169,2021,39,N,1,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.8
SW0169,2021,39,N,1,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0169,2021,39,N,2,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0169,2021,39,N,2,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0169,2023,41,N,1,4.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0169,2024,42,N,1,5.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.9
SW0170,2020,64,N,2,3.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0170,2022,66,N,3,5.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0170,2023,67,N,2,6.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0170,2023,67,N,3,6.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0171,2019,68,N,1,7.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0171,2019,68,N,1,7.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0171,2021,70,N,1,9.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0171,2021,70,N,1,9.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0171,2022,71,N,1,10.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,62.3
SW0171,2023,72,N,1,11.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,89.7
SW0172,2019,51,Y,4,13.8,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,32.0
SW0172,2019,51,Y,4,13.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0172,2019,51,Y,4,13.8,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,67.9
SW0172,2020,52,Y,4,14.8,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.1
SW0172,2021,53,Y,4,15.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0172,2022,54,Y,4,16.8,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,78.9
SW0172,2023,55,Y,4,17.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0172,2024,56,Y,4,18.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0173,2020,49,N,3,8.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0173,2020,49,N,3,8.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0173,2022,51,N,3,10.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0173,2022,51,N,3,10.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,60.4
SW0173,2022,51,N,4,10.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,47.8
SW0173,2022,51,N,3,10.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0173,2024,53,N,3,12.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,34.3
SW0174,2019,47,N,2,7.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0174,2019,47,N,2,7.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0174,2021,49,N,3,9.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.1
SW0174,2021,49,N,2,9.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,79.4
SW0174,2023,51,N,3,11.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,60.8
SW0174,2024,52,N,2,12.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0175,2019,21,N,1,0.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0175,2020,22,N,2,1.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0175,2022,24,N,1,3.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0175,2022,24,N,1,3.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0175,2023,25,N,1,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.0
SW0175,2024,26,N,1,5.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0176,2019,37,N,0,13.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0176,2019,37,N,0,13.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0176,2020,38,N,0,14.2,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,53.1
SW0176,2021,39,N,0,15.2,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,75.5
SW0176,2022,40,N,0,16.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0176,2023,41,N,0,17.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0176,2024,42,N,1,18.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0177,2022,72,N,5,18.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,55.2
SW0177,2022,72,N,5,18.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,64.2
SW0177,2022,72,N,4,18.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,44.7
SW0177,2023,73,N,4,19.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,21.1
SW0177,2023,73,N,4,19.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,22.2
SW0177,2023,73,N,5,19.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,71.0
SW0178,2019,39,N,0,6.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0178,2019,39,N,0,6.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,78.4
SW0178,2019,39,N,0,6.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,49.5
SW0178,2019,39,N,0,6.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,49.5
SW0178,2020,40,N,0,7.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.5
SW0178,2023,43,N,0,10.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.7
SW0178,2024,44,N,0,11.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.0
SW0179,2021,31,Y,4,6.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0179,2023,33,Y,5,8.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,57.3
SW0179,2023,33,Y,4,8.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,89.0
SW0180,2020,31,N,2,1.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0180,2021,32,N,2,2.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,90.1
SW0180,2021,32,N,2,2.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,44.4
SW0180,2022,33,N,2,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,77.5
SW0180,2022,33,N,2,3.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.6
SW0181,2021,57,N,1,12.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0181,2021,57,N,2,12.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0181,2021,57,N,1,12.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0181,2022,58,N,1,13.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0181,2023,59,N,1,14.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0181,2023,59,N,1,14.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0181,2023,59,N,1,14.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,23.4
SW0181,2024,60,N,1,15.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,48.7
SW0182,2021,21,N,5,21.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.2
SW0182,2021,21,N,5,21.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,72.5
SW0182,2021,21,N,5,21.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0182,2022,22,N,4,22.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,85.1
SW0182,2022,22,N,5,22.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0182,2022,22,N,4,22.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0182,2024,24,N,5,24.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,62.9
SW0183,2019,68,N,2,9.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0183,2020,69,N,2,10.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,54.3
SW0183,2021,70,N,2,11.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0183,2022,71,N,3,12.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,31.2
SW0183,2022,71,N,2,12.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.4
SW0184,2019,63,N,0,12.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,49.8
SW0184,2019,63,N,0,12.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,78.2
SW0184,2019,63,N,0,12.3,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.1
SW0184,2020,64,N,0,13.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.1
SW0184,2021,65,N,0,14.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0184,2022,66,N,0,15.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0184,2022,66,N,0,15.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,57.2
SW0184,2023,67,N,0,16.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,86.7
SW0185,2019,47,N,0,8.7,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0185,2020,48,N,0,9.7,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,32.1
SW0185,2021,49,N,0,10.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0185,2022,50,N,1,11.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0185,2023,51,N,1,12.7,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,32.8
SW0185,2024,52,N,0,13.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,61.8
SW0186,2021,44,N,2,3.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.2
SW0186,2023,46,N,2,5.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,89.1
SW0186,2023,46,N,3,5.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0186,2023,46,N,2,5.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0186,2023,46,N,2,5.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0186,2024,47,N,2,6.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0187,2020,58,N,3,13.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0187,2021,59,N,2,14.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0187,2022,60,N,2,15.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0187,2022,60,N,3,15.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,89.9
SW0187,2022,60,N,2,15.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,67.7
SW0187,2022,60,N,2,15.7,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0187,2023,61,N,3,16.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,78.6
SW0188,2023,50,N,2,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0188,2023,50,N,3,4.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0188,2024,51,N,2,5.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0189,2020,43,Y,1,5.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,68.3
SW0189,2020,43,Y,1,5.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0189,2022,45,Y,1,7.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,62.2
SW0189,2022,45,Y,1,7.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0189,2024,47,Y,1,9.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0189,2024,47,Y,1,9.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,78.4
SW0190,2019,34,N,4,7.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.8
SW0190,2020,35,N,5,8.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0190,2021,36,N,4,9.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,96.8
SW0190,2022,37,N,4,10.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,88.6
SW0190,2022,37,N,4,10.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0190,2023,38,N,4,11.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,97.4
SW0191,2020,42,N,1,11.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0191,2021,43,N,1,12.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0191,2021,43,N,1,12.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0191,2021,43,N,1,12.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,23.0
SW0191,2022,44,N,2,13.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,57.1
SW0191,2023,45,N,1,14.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.6
SW0191,2023,45,N,1,14.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0191,2023,45,N,1,14.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.4
SW0192,2022,60,Y,2,11.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0192,2022,60,Y,2,11.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,68.5
SW0192,2022,60,Y,3,11.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,76.0
SW0193,2019,20,N,2,7.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0193,2019,20,N,2,7.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,75.3
SW0193,2021,22,N,2,9.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0193,2021,22,N,2,9.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0193,2021,22,N,3,9.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0193,2022,23,N,3,10.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0193,2023,24,N,2,11.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0194,2022,22,N,2,5.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,101.7
SW0194,2022,22,N,2,5.2,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,65.5
SW0194,2022,22,N,2,5.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0194,2023,23,N,3,6.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0194,2024,24,N,2,7.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.6
SW0195,2020,56,N,1,1.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0195,2021,57,N,2,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0195,2022,58,N,1,3.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0195,2023,59,N,2,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0195,2023,59,N,2,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0195,2024,60,N,1,5.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,73.1
SW0196,2019,37,Y,2,6.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0196,2019,37,Y,2,6.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0196,2019,37,Y,2,6.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0196,2020,38,Y,3,7.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0196,2023,41,Y,2,10.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,99.0
SW0196,2023,41,Y,3,10.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,49.7
SW0196,2023,41,Y,3,10.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0196,2024,42,Y,3,11.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0197,2019,59,Y,2,2.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0197,2021,61,Y,2,4.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,70.3
SW0197,2021,61,Y,2,4.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0197,2021,61,Y,3,4.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,47.7
SW0197,2022,62,Y,2,5.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.0
SW0197,2022,62,Y,2,5.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0198,2019,19,N,5,0.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0198,2020,20,N,5,1.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0198,2021,21,N,6,2.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0198,2022,22,N,5,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0198,2022,22,N,5,3.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0198,2024,24,N,5,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0199,2019,65,Y,3,0.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0199,2021,67,Y,3,2.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0199,2021,67,Y,4,2.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0199,2022,68,Y,4,3.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0199,2022,68,Y,4,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0200,2019,24,Y,2,3.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,82.3
SW0200,2019,24,Y,2,3.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,82.3
SW0200,2020,25,Y,2,4.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,45.1
SW0200,2021,26,Y,2,5.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.9
SW0200,2021,26,Y,2,5.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0200,2022,27,Y,2,6.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0201,2020,40,N,3,1.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,30.4
SW0201,2023,43,N,3,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0201,2024,44,N,4,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0201,2024,44,N,3,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,92.2
SW0202,2022,71,N,0,3.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,75.2
SW0202,2022,71,N,0,3.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0202,2022,71,N,0,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0202,2022,71,N,0,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0203,2021,25,N,2,2.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,47.3
SW0203,2021,25,N,2,2.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,47.3
SW0203,2022,26,N,3,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0203,2022,26,N,2,3.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,59.8
SW0203,2024,28,N,2,5.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.4
